0.916666666666667,0.698072805139186
2.65579710144928,0.655246252676659
2.90217391304348,0.937901498929336
2.75724637681159,1.62312633832976
3.20652173913044,1.62312633832976
3.53260869565217,1.91434689507495
3.30072463768116,2.37687366167024
2.59057971014493,2.6338329764454
2.48188405797102,3.50749464668094
2.21376811594203,2.66809421841542
1.96014492753623,3.46466809421842
1.70652173913043,2.67665952890792
1.97463768115942,1.82012847965739
1.39492753623188,2.04282655246253
0.742753623188406,1.69164882226981
0.583333333333333,1.06638115631692
